CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level
13069.0,0,24,4436.12,4,4,4,444,12,VIPs
15955.0,24,14,4416.26,3,4,4,344,11,LOYAL
16626.0,0,17,4413.1,4,4,4,444,12,VIPs
12712.0,28,13,4396.13,3,4,4,344,11,LOYAL
12490.0,5,9,4382.11,4,4,4,444,12,VIPs
17049.0,2,8,4376.02,4,4,4,444,12,VIPs
16945.0,21,19,4345.5,3,4,4,344,11,LOYAL
14800.0,47,12,4339.74,3,4,4,344,11,LOYAL
16210.0,9,10,4337.08,4,4,4,444,12,VIPs
18225.0,3,11,4320.94,4,4,4,444,12,VIPs
16701.0,8,12,4317.65,4,4,4,444,12,VIPs
17706.0,4,14,4315.14,4,4,4,444,12,VIPs
15034.0,15,8,4308.61,4,4,4,444,12,VIPs
15046.0,9,14,4270.7,4,4,4,444,12,VIPs
17419.0,11,12,4226.57,4,4,4,444,12,VIPs
15804.0,0,13,4206.39,4,4,4,444,12,VIPs
17920.0,4,17,4204.1,4,4,4,444,12,VIPs
15971.0,17,12,4199.85,4,4,4,444,12,VIPs
12747.0,2,11,4196.01,4,4,4,444,12,VIPs
18041.0,11,21,4183.39,4,4,4,444,12,VIPs
17139.0,15,8,4159.15,4,4,4,444,12,VIPs
12569.0,2,32,4124.69,4,4,4,444,12,VIPs
16592.0,4,16,4113.68,4,4,4,444,12,VIPs
17377.0,23,20,4100.92,3,4,4,344,11,LOYAL
16401.0,1,12,4098.32,4,4,4,444,12,VIPs
16670.0,16,11,4095.9,4,4,4,444,12,VIPs
15290.0,4,15,4090.89,4,4,4,444,12,VIPs
14092.0,7,14,4076.91,4,4,4,444,12,VIPs
14401.0,4,13,4051.48,4,4,4,444,12,VIPs
12841.0,4,25,4022.35,4,4,4,444,12,VIPs
16186.0,22,12,4006.94,3,4,4,344,11,LOYAL
17769.0,12,10,3997.98,4,4,4,444,12,VIPs
15529.0,22,11,3995.23,3,4,4,344,11,LOYAL
17001.0,0,11,3989.57,4,4,4,444,12,VIPs
17611.0,7,15,3984.22,4,4,4,444,12,VIPs
12727.0,10,7,3980.7,4,4,4,444,12,VIPs
14299.0,8,9,3965.62,4,4,4,444,12,VIPs
13183.0,7,9,3957.78,4,4,4,444,12,VIPs
17651.0,11,10,3945.0,4,4,4,444,12,VIPs
14739.0,4,7,3902.28,4,4,4,444,12,VIPs
13999.0,10,12,3901.81,4,4,4,444,12,VIPs
18073.0,114,12,3877.52,2,4,4,244,10,REGULARS
17858.0,5,11,3850.06,4,4,4,444,12,VIPs
12662.0,0,11,3849.78,4,4,4,444,12,VIPs
16327.0,14,6,3844.22,4,4,4,444,12,VIPs
13266.0,11,12,3834.26,4,4,4,444,12,VIPs
17091.0,2,9,3827.76,4,4,4,444,12,VIPs
15867.0,5,15,3812.64,4,4,4,444,12,VIPs
15298.0,2,11,3809.9,4,4,4,444,12,VIPs
13435.0,5,7,3809.89,4,4,4,444,12,VIPs
16145.0,8,11,3799.49,4,4,4,444,12,VIPs
12757.0,15,10,3794.27,4,4,4,444,12,VIPs
16168.0,10,27,3787.6,4,4,4,444,12,VIPs
12562.0,8,7,3781.74,4,4,4,444,12,VIPs
15939.0,89,13,3777.41,2,4,4,244,10,REGULARS
12955.0,1,10,3762.36,4,4,4,444,12,VIPs
16904.0,4,16,3754.27,4,4,4,444,12,VIPs
18092.0,2,7,3746.16,4,4,4,444,12,VIPs
17238.0,2,17,3744.65,4,4,4,444,12,VIPs
13552.0,66,12,3740.07,2,4,4,244,10,REGULARS
16570.0,15,10,3738.4,4,4,4,444,12,VIPs
14282.0,3,15,3729.34,4,4,4,444,12,VIPs
12647.0,22,12,3722.82,3,4,4,344,11,LOYAL
14364.0,108,8,3717.35,2,4,4,244,10,REGULARS
16767.0,30,10,3714.58,3,4,4,344,11,LOYAL
15845.0,17,8,3711.77,4,4,4,444,12,VIPs
13148.0,29,12,3707.12,3,4,4,344,11,LOYAL
17819.0,71,7,3704.87,2,4,4,244,10,REGULARS
12553.0,8,10,3692.28,4,4,4,444,12,VIPs
14390.0,10,8,3678.01,4,4,4,444,12,VIPs
17365.0,12,7,3675.09,4,4,4,444,12,VIPs
14952.0,59,8,3670.49,2,4,4,244,10,REGULARS
15150.0,17,9,3660.16,4,4,4,444,12,VIPs
12476.0,25,9,3654.29,3,4,4,344,11,LOYAL
13137.0,10,8,3650.41,4,4,4,444,12,VIPs
12417.0,3,9,3649.1,4,4,4,444,12,VIPs
16712.0,9,11,3645.43,4,4,4,444,12,VIPs
15727.0,16,6,3642.11,4,4,4,444,12,VIPs
13426.0,0,10,3641.32,4,4,4,444,12,VIPs
12619.0,16,9,3641.24,4,4,4,444,12,VIPs
13381.0,31,6,3639.31,3,4,4,344,11,LOYAL
14543.0,28,16,3630.33,3,4,4,344,11,LOYAL
15513.0,33,12,3628.8,3,4,4,344,11,LOYAL
17528.0,1,8,3628.5,4,4,4,444,12,VIPs
13327.0,38,8,3627.77,3,4,4,344,11,LOYAL
13520.0,58,6,3624.35,2,4,4,244,10,REGULARS
17576.0,8,19,3622.68,4,4,4,444,12,VIPs
14040.0,40,12,3614.92,3,4,4,344,11,LOYAL
16242.0,8,7,3603.21,4,4,4,444,12,VIPs
14132.0,2,11,3586.03,4,4,4,444,12,VIPs
17809.0,16,11,3576.31,4,4,4,444,12,VIPs
18055.0,7,7,3568.13,4,4,4,444,12,VIPs
17491.0,1,10,3558.87,4,4,4,444,12,VIPs
15544.0,9,9,3546.71,4,4,4,444,12,VIPs
12428.0,25,7,3538.44,3,4,4,344,11,LOYAL
17061.0,73,10,3530.73,2,4,4,244,10,REGULARS
17160.0,31,6,3518.03,3,4,4,344,11,LOYAL
13953.0,7,7,3515.68,4,4,4,444,12,VIPs
14395.0,2,9,3507.71,4,4,4,444,12,VIPs
15299.0,67,6,3503.81,2,4,4,244,10,REGULARS
16458.0,2,18,3482.74,4,4,4,444,12,VIPs
13993.0,42,9,3466.36,3,4,4,344,11,LOYAL
13014.0,10,10,3466.28,4,4,4,444,12,VIPs
17758.0,19,8,3456.7,3,4,4,344,11,LOYAL
15410.0,84,8,3450.84,2,4,4,244,10,REGULARS
13536.0,1,7,3448.29,4,4,4,444,12,VIPs
15129.0,50,11,3447.4,3,4,4,344,11,LOYAL
14866.0,10,9,3445.18,4,4,4,444,12,VIPs
15974.0,39,7,3442.15,3,4,4,344,11,LOYAL
17725.0,16,11,3439.08,4,4,4,444,12,VIPs
12567.0,96,6,3436.23,2,4,4,244,10,REGULARS
14221.0,42,9,3432.8,3,4,4,344,11,LOYAL
15805.0,23,15,3413.49,3,4,4,344,11,LOYAL
12637.0,67,6,3412.5,2,4,4,244,10,REGULARS
15981.0,24,8,3408.48,3,4,4,344,11,LOYAL
17669.0,42,7,3406.72,3,4,4,344,11,LOYAL
13198.0,10,6,3401.24,4,4,4,444,12,VIPs
13842.0,58,9,3385.62,2,4,4,244,10,REGULARS
15093.0,18,5,3376.62,4,4,4,444,12,VIPs
15708.0,40,7,3364.24,3,4,4,344,11,LOYAL
16011.0,8,16,3362.71,4,4,4,444,12,VIPs
15640.0,16,7,3358.59,4,4,4,444,12,VIPs
14227.0,26,10,3350.96,3,4,4,344,11,LOYAL
16818.0,10,11,3349.57,4,4,4,444,12,VIPs
16607.0,17,14,3347.71,4,4,4,444,12,VIPs
17183.0,7,6,3347.31,4,4,4,444,12,VIPs
17567.0,7,7,3343.45,4,4,4,444,12,VIPs
12594.0,37,10,3338.22,3,4,4,344,11,LOYAL
14525.0,43,8,3335.58,3,4,4,344,11,LOYAL
16556.0,66,7,3313.79,2,4,4,244,10,REGULARS
14841.0,53,6,3295.76,2,4,4,244,10,REGULARS
12627.0,10,6,3294.81,4,4,4,444,12,VIPs
14702.0,1,17,3292.14,4,4,4,444,12,VIPs
12481.0,22,8,3287.35,3,4,4,344,11,LOYAL
15632.0,15,8,3285.31,4,4,4,444,12,VIPs
17723.0,127,6,3276.4,2,4,4,244,10,REGULARS
13047.0,31,10,3237.54,3,4,4,344,11,LOYAL
15443.0,1,7,3236.91,4,4,4,444,12,VIPs
17050.0,96,6,3228.84,2,4,4,244,10,REGULARS
13880.0,21,13,3219.77,3,4,4,344,11,LOYAL
13268.0,17,11,3214.69,4,4,4,444,12,VIPs
14388.0,10,8,3212.84,4,4,4,444,12,VIPs
15570.0,7,11,3206.7,4,4,4,444,12,VIPs
16107.0,17,7,3204.16,4,4,4,444,12,VIPs
17220.0,24,14,3198.25,3,4,4,344,11,LOYAL
13139.0,16,6,3191.32,4,4,4,444,12,VIPs
13758.0,11,7,3190.55,4,4,4,444,12,VIPs
14844.0,63,4,3189.81,2,3,4,234,9,BIG SPENDER
17231.0,12,10,3174.32,4,4,4,444,12,VIPs
16837.0,31,11,3170.98,3,4,4,344,11,LOYAL
15861.0,12,8,3165.36,4,4,4,444,12,VIPs
12500.0,23,10,3161.17,3,4,4,344,11,LOYAL
17338.0,161,5,3142.48,1,4,4,144,9,REGULARS
12444.0,21,4,3135.26,3,3,4,334,10,BIG SPENDER
13742.0,16,12,3131.02,4,4,4,444,12,VIPs
16156.0,8,9,3122.04,4,4,4,444,12,VIPs
16326.0,5,14,3110.96,4,4,4,444,12,VIPs
16678.0,2,12,3109.99,4,4,4,444,12,VIPs
14099.0,16,11,3104.17,4,4,4,444,12,VIPs
15491.0,95,6,3100.09,2,4,4,244,10,REGULARS
17059.0,29,5,3095.04,3,4,4,344,11,LOYAL
13362.0,9,4,3090.74,4,3,4,434,11,LOYAL
15998.0,36,5,3089.97,3,4,4,344,11,LOYAL
16218.0,29,7,3084.68,3,4,4,344,11,LOYAL
18272.0,2,6,3078.58,4,4,4,444,12,VIPs
16549.0,10,9,3075.37,4,4,4,444,12,VIPs
12910.0,23,8,3075.04,3,4,4,344,11,LOYAL
13631.0,99,11,3070.42,2,4,4,244,10,REGULARS
16686.0,47,7,3062.83,3,4,4,344,11,LOYAL
14456.0,5,9,3062.4,4,4,4,444,12,VIPs
17799.0,22,10,3055.93,3,4,4,344,11,LOYAL
12957.0,25,7,3048.64,3,4,4,344,11,LOYAL
16393.0,2,13,3046.21,4,4,4,444,12,VIPs
12867.0,96,6,3025.74,2,4,4,244,10,REGULARS
12598.0,9,8,3023.08,4,4,4,444,12,VIPs
12395.0,19,12,3018.63,3,4,4,344,11,LOYAL
18094.0,81,7,3017.3,2,4,4,244,10,REGULARS
12347.0,2,6,3015.68,4,4,4,444,12,VIPs
12916.0,138,4,3006.15,2,3,4,234,9,BIG SPENDER
15514.0,12,10,3003.14,4,4,4,444,12,VIPs
15521.0,40,8,3000.2,3,4,4,344,11,LOYAL
17659.0,17,12,2999.46,4,4,4,444,12,VIPs
12779.0,189,7,2999.41,1,4,4,144,9,REGULARS
17504.0,206,9,2997.03,1,4,4,144,9,REGULARS
12670.0,10,5,2996.05,4,4,4,444,12,VIPs
14307.0,88,6,2995.72,2,4,4,244,10,REGULARS
15687.0,8,9,2993.1,4,4,4,444,12,VIPs
13451.0,26,5,2976.15,3,4,4,344,11,LOYAL
14032.0,2,11,2975.59,4,4,4,444,12,VIPs
15854.0,4,12,2974.65,4,4,4,444,12,VIPs
14868.0,3,8,2953.59,4,4,4,444,12,VIPs
17593.0,3,4,2941.72,4,3,4,434,11,LOYAL
16316.0,64,8,2938.91,2,4,4,244,10,REGULARS
14961.0,154,5,2930.28,1,4,4,144,9,REGULARS
14530.0,25,6,2925.91,3,4,4,344,11,LOYAL
17512.0,28,10,2924.99,3,4,4,344,11,LOYAL
15606.0,61,9,2920.16,2,4,4,244,10,REGULARS
17340.0,80,7,2918.99,2,4,4,244,10,REGULARS
14112.0,22,7,2915.15,3,4,4,344,11,LOYAL
17937.0,8,6,2907.66,4,4,4,444,12,VIPs
14291.0,1,10,2898.37,4,4,4,444,12,VIPs
17644.0,1,11,2895.64,4,4,4,444,12,VIPs
14547.0,3,7,2890.46,4,4,4,444,12,VIPs
18144.0,7,12,2888.75,4,4,4,444,12,VIPs
12408.0,32,5,2888.55,3,4,4,344,11,LOYAL
13988.0,19,5,2886.15,3,4,4,344,11,LOYAL
16633.0,17,6,2883.1,4,4,4,444,12,VIPs
17450.0,11,9,2876.28,4,4,4,444,12,VIPs
15628.0,4,9,2870.24,4,4,4,444,12,VIPs
14711.0,10,11,2868.8,4,4,4,444,12,VIPs
15482.0,45,7,2863.5,3,4,4,344,11,LOYAL
16928.0,80,17,2847.6,2,4,4,244,10,REGULARS
15984.0,2,10,2837.67,4,4,4,444,12,VIPs
14505.0,17,5,2837.6,4,4,4,444,12,VIPs
14852.0,58,6,2836.69,2,4,4,244,10,REGULARS
14572.0,3,7,2832.84,4,4,4,444,12,VIPs
17596.0,23,7,2827.93,3,4,4,344,11,LOYAL
14903.0,21,5,2810.63,3,4,4,344,11,LOYAL
18230.0,9,7,2810.2,4,4,4,444,12,VIPs
13230.0,4,14,2806.97,4,4,4,444,12,VIPs
17173.0,5,7,2803.42,4,4,4,444,12,VIPs
16705.0,0,13,2801.74,4,4,4,444,12,VIPs
13340.0,45,4,2799.83,3,3,4,334,10,BIG SPENDER
16764.0,3,13,2799.25,4,4,4,444,12,VIPs
15993.0,8,7,2797.57,4,4,4,444,12,VIPs
13769.0,2,10,2796.51,4,4,4,444,12,VIPs
17739.0,11,7,2791.35,4,4,4,444,12,VIPs
17213.0,40,7,2781.23,3,4,4,344,11,LOYAL
12388.0,15,6,2780.66,4,4,4,444,12,VIPs
17838.0,26,5,2779.3,3,4,4,344,11,LOYAL
13870.0,2,8,2770.94,4,4,4,444,12,VIPs
15356.0,31,10,2766.5,3,4,4,344,11,LOYAL
15114.0,30,10,2760.56,3,4,4,344,11,LOYAL
14854.0,78,7,2759.83,2,4,4,244,10,REGULARS
17416.0,77,4,2758.4,2,3,4,234,9,BIG SPENDER
13971.0,18,8,2758.26,3,4,4,344,11,LOYAL
16655.0,17,5,2752.21,4,4,4,444,12,VIPs
15251.0,9,7,2752.09,4,4,4,444,12,VIPs
14808.0,39,8,2741.17,3,4,4,344,11,LOYAL
15696.0,33,8,2736.46,3,4,4,344,11,LOYAL
12840.0,143,4,2726.77,2,3,4,234,9,BIG SPENDER
12708.0,29,10,2712.91,3,4,4,344,11,LOYAL
15796.0,1,8,2711.56,4,4,4,444,12,VIPs
16609.0,135,5,2710.04,2,4,4,244,10,REGULARS
17069.0,28,9,2709.7,3,4,4,344,11,LOYAL
13285.0,23,4,2709.12,3,3,4,334,10,BIG SPENDER
13654.0,43,6,2707.33,3,4,4,344,11,LOYAL
14107.0,51,7,2703.23,3,4,4,344,11,LOYAL
14732.0,8,8,2702.49,4,4,4,444,12,VIPs
18097.0,7,6,2697.8,4,4,4,444,12,VIPs
12939.0,64,4,2695.32,2,3,4,234,9,BIG SPENDER
15125.0,25,10,2694.5,3,4,4,344,11,LOYAL
17346.0,3,15,2676.56,4,4,4,444,12,VIPs
15505.0,52,4,2666.8,2,3,4,234,9,BIG SPENDER
14713.0,9,11,2666.36,4,4,4,444,12,VIPs
16843.0,42,10,2666.22,3,4,4,344,11,LOYAL
15671.0,18,7,2657.13,3,4,4,344,11,LOYAL
16019.0,46,8,2656.89,3,4,4,344,11,LOYAL
12721.0,31,6,2656.13,3,4,4,344,11,LOYAL
18260.0,172,6,2643.2,1,4,4,144,9,REGULARS
17655.0,10,7,2638.94,4,4,4,444,12,VIPs
15752.0,39,7,2637.38,3,4,4,344,11,LOYAL
13804.0,30,7,2635.79,3,4,4,344,11,LOYAL
13771.0,64,4,2634.45,2,3,4,234,9,BIG SPENDER
17402.0,4,13,2633.85,4,4,4,444,12,VIPs
18077.0,8,11,2633.01,4,4,4,444,12,VIPs
12949.0,30,7,2632.92,3,4,4,344,11,LOYAL
12502.0,127,4,2631.52,2,3,4,234,9,BIG SPENDER
13225.0,60,4,2630.2,2,3,4,234,9,BIG SPENDER
13644.0,16,4,2624.26,4,3,4,434,11,LOYAL
17965.0,37,14,2622.57,3,4,4,344,11,LOYAL
16255.0,16,8,2619.91,4,4,4,444,12,VIPs
14262.0,8,8,2618.23,4,4,4,444,12,VIPs
13021.0,4,9,2616.38,4,4,4,444,12,VIPs
14397.0,2,19,2612.96,4,4,4,444,12,VIPs
12836.0,59,4,2612.86,2,3,4,234,9,BIG SPENDER
18075.0,23,10,2611.75,3,4,4,344,11,LOYAL
12726.0,28,7,2609.1,3,4,4,344,11,LOYAL
15416.0,64,3,2609.08,2,3,4,234,9,BIG SPENDER
16241.0,9,13,2607.87,4,4,4,444,12,VIPs
